interaction_id,customer_id,interaction_date,device_type,page_views,session_duration
9141,CUST_1717,2026-01-14,Desktop,14,419
9142,CUST_1717,2025-12-26,Mobile,8,301
9143,CUST_1717,2026-01-07,Tablet,13,31
9144,CUST_1717,2026-01-07,Desktop,6,49
9145,CUST_1718,2025-12-28,Tablet,14,399
9146,CUST_1718,2026-01-03,Mobile,2,360
9147,CUST_1718,2026-01-02,Desktop,4,387
9148,CUST_1718,2026-01-07,Tablet,4,535
9149,CUST_1718,2026-01-12,Desktop,14,402
9150,CUST_1718,2026-01-16,Tablet,13,461
9151,CUST_1718,2025-12-31,Mobile,5,371
9152,CUST_1718,2026-01-14,Tablet,6,343
9153,CUST_1719,2026-01-11,Mobile,9,475
9154,CUST_1719,2026-01-05,Mobile,8,43
9155,CUST_1720,2026-01-24,Desktop,8,354
9156,CUST_1720,2026-01-17,Mobile,6,525
9157,CUST_1720,2026-01-13,Desktop,13,344
9158,CUST_1720,2025-12-28,Mobile,6,73
9159,CUST_1720,2025-12-30,Mobile,4,416
9160,CUST_1720,2026-01-03,Tablet,11,185
9161,CUST_1720,2026-01-18,Desktop,6,208
9162,CUST_1721,2026-01-14,Mobile,6,35
9163,CUST_1721,2026-01-08,Tablet,2,60
9164,CUST_1722,2026-01-22,Desktop,3,515
9165,CUST_1722,2025-12-28,Tablet,9,247
9166,CUST_1722,2026-01-03,Desktop,10,497
9167,CUST_1722,2026-01-21,Mobile,2,305
9168,CUST_1722,2025-12-30,Tablet,2,139
9169,CUST_1723,2026-01-14,Desktop,5,438
9170,CUST_1723,2026-01-07,Mobile,5,194
9171,CUST_1724,2025-12-30,Desktop,14,248
9172,CUST_1724,2026-01-22,Desktop,3,361
9173,CUST_1724,2026-01-15,Mobile,10,399
9174,CUST_1724,2026-01-03,Tablet,2,90
9175,CUST_1724,2025-12-31,Desktop,9,207
9176,CUST_1724,2026-01-18,Desktop,13,386
9177,CUST_1725,2026-01-01,Mobile,13,365
9178,CUST_1725,2025-12-29,Mobile,2,467
9179,CUST_1725,2026-01-08,Mobile,11,395
9180,CUST_1725,2026-01-14,Desktop,10,554
9181,CUST_1725,2026-01-06,Mobile,7,187
9182,CUST_1725,2026-01-18,Mobile,10,93
9183,CUST_1726,2026-01-07,Tablet,8,244
9184,CUST_1726,2025-12-27,Tablet,5,102
9185,CUST_1726,2026-01-23,Mobile,14,404
9186,CUST_1726,2026-01-08,Desktop,6,300
9187,CUST_1726,2026-01-14,Mobile,6,64
9188,CUST_1726,2026-01-01,Desktop,13,270
9189,CUST_1726,2026-01-15,Desktop,5,573
9190,CUST_1727,2026-01-24,Tablet,10,488
9191,CUST_1727,2026-01-04,Desktop,9,382
9192,CUST_1727,2026-01-04,Tablet,14,439
9193,CUST_1727,2026-01-11,Tablet,6,511
9194,CUST_1727,2026-01-04,Desktop,4,381
9195,CUST_1727,2026-01-20,Desktop,14,328
9196,CUST_1727,2026-01-17,Mobile,10,490
9197,CUST_1727,2026-01-07,Desktop,4,229
9198,CUST_1728,2026-01-10,Desktop,9,294
9199,CUST_1728,2025-12-30,Mobile,11,446
9200,CUST_1728,2026-01-09,Mobile,7,58
9201,CUST_1728,2026-01-23,Desktop,4,487
9202,CUST_1728,2026-01-19,Tablet,8,178
9203,CUST_1728,2026-01-04,Tablet,2,484
9204,CUST_1728,2026-01-19,Tablet,3,592
9205,CUST_1729,2026-01-18,Tablet,5,484
9206,CUST_1729,2026-01-23,Desktop,4,498
9207,CUST_1729,2026-01-06,Mobile,13,308
9208,CUST_1730,2026-01-03,Tablet,6,388
9209,CUST_1730,2026-01-17,Mobile,4,225
9210,CUST_1730,2025-12-26,Desktop,7,537
9211,CUST_1730,2026-01-20,Tablet,11,155
9212,CUST_1730,2026-01-18,Tablet,8,137
9213,CUST_1730,2026-01-23,Mobile,12,175
9214,CUST_1731,2026-01-21,Tablet,3,251
9215,CUST_1731,2026-01-02,Tablet,8,380
9216,CUST_1731,2026-01-09,Tablet,5,46
9217,CUST_1731,2026-01-20,Tablet,13,307
9218,CUST_1731,2025-12-28,Mobile,10,538
9219,CUST_1731,2026-01-10,Mobile,4,148
9220,CUST_1731,2026-01-06,Tablet,10,493
9221,CUST_1731,2026-01-13,Tablet,7,408
9222,CUST_1731,2026-01-23,Tablet,11,115
9223,CUST_1732,2026-01-22,Tablet,14,551
9224,CUST_1732,2026-01-12,Mobile,6,116
9225,CUST_1732,2026-01-23,Tablet,4,117
9226,CUST_1732,2026-01-02,Desktop,13,225
9227,CUST_1733,2025-12-29,Tablet,2,77
9228,CUST_1733,2025-12-31,Desktop,5,222
9229,CUST_1733,2025-12-30,Mobile,5,442
9230,CUST_1733,2026-01-07,Desktop,14,314
9231,CUST_1733,2026-01-04,Desktop,7,404
9232,CUST_1734,2026-01-17,Tablet,6,370
9233,CUST_1734,2026-01-12,Mobile,4,521
9234,CUST_1734,2026-01-16,Desktop,9,121
9235,CUST_1734,2026-01-03,Mobile,13,281
9236,CUST_1735,2025-12-30,Tablet,4,300
9237,CUST_1735,2026-01-19,Desktop,5,240
9238,CUST_1735,2026-01-22,Desktop,8,67
9239,CUST_1735,2026-01-22,Mobile,12,341
9240,CUST_1735,2026-01-02,Tablet,5,258
9241,CUST_1735,2026-01-15,Tablet,13,460
9242,CUST_1735,2026-01-23,Tablet,2,311
9243,CUST_1736,2026-01-17,Tablet,7,517
9244,CUST_1736,2025-12-28,Mobile,12,230
9245,CUST_1737,2025-12-31,Tablet,14,288
9246,CUST_1737,2026-01-12,Mobile,2,210
9247,CUST_1737,2026-01-01,Tablet,4,476
9248,CUST_1737,2025-12-31,Mobile,2,121
9249,CUST_1737,2026-01-08,Mobile,12,432
9250,CUST_1738,2026-01-06,Desktop,8,105
9251,CUST_1738,2026-01-18,Desktop,14,145
9252,CUST_1738,2026-01-09,Mobile,6,431
9253,CUST_1738,2026-01-08,Tablet,6,67
9254,CUST_1738,2026-01-24,Desktop,7,434
9255,CUST_1738,2025-12-28,Mobile,6,308
9256,CUST_1739,2026-01-08,Tablet,14,402
9257,CUST_1739,2026-01-02,Tablet,14,599
9258,CUST_1739,2026-01-04,Desktop,7,119
9259,CUST_1739,2026-01-08,Desktop,11,274
9260,CUST_1739,2026-01-06,Desktop,13,142
9261,CUST_1739,2026-01-19,Mobile,9,217
9262,CUST_1740,2026-01-10,Desktop,5,458
9263,CUST_1740,2025-12-31,Tablet,2,184
9264,CUST_1740,2026-01-07,Desktop,14,394
9265,CUST_1740,2026-01-15,Desktop,11,452
9266,CUST_1740,2026-01-02,Tablet,13,321
9267,CUST_1741,2026-01-20,Mobile,2,149
9268,CUST_1742,2026-01-12,Desktop,7,565
9269,CUST_1742,2026-01-14,Mobile,4,246
9270,CUST_1742,2026-01-13,Desktop,8,310
9271,CUST_1742,2026-01-22,Mobile,12,448
9272,CUST_1742,2026-01-09,Tablet,2,551
9273,CUST_1742,2026-01-12,Mobile,10,373
9274,CUST_1743,2026-01-12,Mobile,11,495
9275,CUST_1743,2026-01-08,Tablet,12,404
9276,CUST_1743,2026-01-13,Tablet,3,326
9277,CUST_1743,2026-01-24,Desktop,6,85
9278,CUST_1743,2026-01-18,Mobile,7,246
9279,CUST_1743,2026-01-21,Desktop,4,333
9280,CUST_1743,2026-01-11,Mobile,10,299
9281,CUST_1744,2026-01-22,Mobile,10,242
9282,CUST_1744,2026-01-22,Tablet,12,512
9283,CUST_1744,2025-12-30,Tablet,11,124
9284,CUST_1744,2025-12-28,Tablet,2,547
9285,CUST_1744,2026-01-03,Tablet,3,372
9286,CUST_1744,2026-01-03,Desktop,10,422
9287,CUST_1744,2026-01-11,Mobile,6,485
9288,CUST_1744,2026-01-14,Desktop,11,244
9289,CUST_1744,2026-01-07,Mobile,14,331
9290,CUST_1745,2026-01-14,Desktop,9,104
9291,CUST_1745,2026-01-18,Desktop,10,582
9292,CUST_1745,2026-01-14,Mobile,11,244
9293,CUST_1745,2026-01-11,Mobile,7,521
9294,CUST_1745,2026-01-04,Desktop,4,376
9295,CUST_1745,2026-01-01,Mobile,9,486
9296,CUST_1746,2026-01-01,Tablet,10,389
9297,CUST_1746,2026-01-24,Mobile,8,366
9298,CUST_1748,2025-12-26,Desktop,13,288
9299,CUST_1748,2026-01-10,Mobile,12,45
9300,CUST_1748,2026-01-11,Mobile,2,156
9301,CUST_1748,2026-01-05,Mobile,14,463
9302,CUST_1748,2026-01-21,Mobile,6,284
9303,CUST_1748,2026-01-14,Tablet,13,63
9304,CUST_1749,2026-01-13,Mobile,9,142
9305,CUST_1749,2026-01-17,Tablet,11,521
9306,CUST_1749,2026-01-14,Tablet,11,502
9307,CUST_1749,2026-01-23,Desktop,7,335
9308,CUST_1749,2026-01-11,Tablet,11,515
9309,CUST_1749,2026-01-07,Desktop,2,184
9310,CUST_1749,2025-12-28,Mobile,6,327
9311,CUST_1749,2026-01-09,Desktop,4,581
9312,CUST_1750,2026-01-03,Mobile,2,62
9313,CUST_1750,2026-01-14,Tablet,4,472
9314,CUST_1750,2026-01-13,Mobile,10,174
9315,CUST_1750,2026-01-02,Desktop,8,188
9316,CUST_1750,2025-12-26,Desktop,5,476
9317,CUST_1750,2026-01-20,Mobile,13,530
9318,CUST_1750,2026-01-08,Desktop,14,295
9319,CUST_1750,2026-01-05,Tablet,11,492
9320,CUST_1751,2026-01-07,Tablet,6,146
9321,CUST_1751,2026-01-19,Desktop,10,570
9322,CUST_1751,2026-01-06,Desktop,2,594
9323,CUST_1751,2026-01-01,Mobile,7,486
9324,CUST_1751,2025-12-26,Mobile,2,285
9325,CUST_1751,2026-01-04,Desktop,13,167
9326,CUST_1751,2025-12-30,Mobile,6,483
9327,CUST_1751,2026-01-11,Mobile,7,595
9328,CUST_1752,2025-12-30,Mobile,12,513
9329,CUST_1752,2026-01-08,Mobile,3,411
9330,CUST_1752,2026-01-13,Mobile,5,428
9331,CUST_1752,2026-01-11,Desktop,12,146
9332,CUST_1752,2026-01-05,Tablet,11,400
9333,CUST_1752,2025-12-26,Desktop,14,538
9334,CUST_1752,2026-01-18,Tablet,10,177
9335,CUST_1753,2026-01-11,Mobile,7,479
9336,CUST_1754,2026-01-14,Mobile,11,538
9337,CUST_1754,2025-12-27,Tablet,6,580
9338,CUST_1754,2026-01-03,Desktop,8,394
9339,CUST_1754,2026-01-03,Mobile,7,277
9340,CUST_1754,2026-01-15,Tablet,3,487
9341,CUST_1754,2026-01-13,Desktop,3,353
9342,CUST_1755,2025-12-27,Mobile,12,476
9343,CUST_1755,2026-01-04,Mobile,8,199
9344,CUST_1755,2026-01-20,Desktop,10,400
9345,CUST_1755,2025-12-31,Mobile,9,223
9346,CUST_1755,2026-01-08,Tablet,2,471
9347,CUST_1756,2025-12-31,Tablet,4,48
9348,CUST_1756,2026-01-08,Tablet,11,213
9349,CUST_1756,2026-01-12,Tablet,13,229
9350,CUST_1756,2026-01-05,Mobile,7,573
9351,CUST_1756,2026-01-08,Desktop,8,592
9352,CUST_1756,2026-01-01,Tablet,10,578
9353,CUST_1757,2026-01-21,Tablet,2,549
9354,CUST_1757,2026-01-07,Desktop,6,292
9355,CUST_1757,2026-01-06,Mobile,6,292
9356,CUST_1757,2026-01-01,Mobile,2,540
9357,CUST_1757,2026-01-13,Desktop,3,408
9358,CUST_1757,2026-01-10,Desktop,3,136
9359,CUST_1757,2026-01-23,Tablet,2,165
9360,CUST_1758,2026-01-17,Tablet,14,44
9361,CUST_1758,2026-01-05,Mobile,12,151
9362,CUST_1758,2026-01-08,Mobile,9,101
9363,CUST_1758,2026-01-23,Tablet,8,506
9364,CUST_1758,2026-01-01,Desktop,7,197
9365,CUST_1758,2026-01-20,Desktop,2,207
9366,CUST_1758,2025-12-30,Mobile,14,210
9367,CUST_1758,2026-01-11,Desktop,2,193
9368,CUST_1759,2025-12-31,Mobile,3,119
9369,CUST_1759,2025-12-29,Mobile,9,588
9370,CUST_1759,2026-01-19,Mobile,7,438
9371,CUST_1759,2026-01-18,Desktop,13,566
9372,CUST_1759,2026-01-21,Tablet,14,121
9373,CUST_1759,2025-12-28,Tablet,5,98
9374,CUST_1759,2026-01-08,Desktop,9,305
9375,CUST_1759,2025-12-26,Tablet,8,438
9376,CUST_1760,2026-01-20,Desktop,11,537
9377,CUST_1760,2026-01-07,Tablet,4,55
9378,CUST_1760,2026-01-14,Desktop,4,566
9379,CUST_1760,2026-01-18,Mobile,10,548
9380,CUST_1760,2026-01-05,Mobile,5,571
9381,CUST_1760,2026-01-04,Desktop,13,262
9382,CUST_1761,2026-01-12,Tablet,6,461
9383,CUST_1761,2026-01-09,Mobile,3,180
9384,CUST_1761,2026-01-08,Mobile,4,328
9385,CUST_1761,2025-12-29,Tablet,14,509
9386,CUST_1761,2026-01-04,Mobile,6,315
9387,CUST_1761,2026-01-17,Mobile,7,344
9388,CUST_1762,2026-01-06,Tablet,14,534
9389,CUST_1762,2026-01-06,Mobile,8,555
9390,CUST_1762,2026-01-17,Desktop,11,346
9391,CUST_1762,2025-12-28,Desktop,9,347
9392,CUST_1762,2026-01-04,Tablet,12,303
9393,CUST_1762,2026-01-17,Mobile,12,337
9394,CUST_1762,2026-01-11,Desktop,12,210
9395,CUST_1762,2026-01-24,Desktop,3,146
9396,CUST_1763,2026-01-02,Tablet,13,332
9397,CUST_1763,2026-01-21,Desktop,7,202
9398,CUST_1763,2026-01-06,Tablet,13,131
9399,CUST_1764,2026-01-21,Tablet,11,377
9400,CUST_1764,2026-01-11,Mobile,10,502
9401,CUST_1764,2026-01-16,Desktop,13,571
9402,CUST_1764,2026-01-24,Tablet,8,424
9403,CUST_1764,2026-01-01,Mobile,3,352
9404,CUST_1765,2025-12-27,Mobile,9,547
9405,CUST_1765,2026-01-06,Desktop,12,233
9406,CUST_1765,2026-01-05,Mobile,11,63
9407,CUST_1765,2026-01-08,Desktop,14,593
9408,CUST_1766,2025-12-28,Mobile,12,455
9409,CUST_1767,2026-01-17,Tablet,8,89
9410,CUST_1767,2025-12-29,Tablet,12,521
9411,CUST_1767,2026-01-21,Tablet,2,496
9412,CUST_1767,2026-01-24,Mobile,7,410
9413,CUST_1767,2026-01-19,Tablet,10,45
9414,CUST_1767,2026-01-24,Mobile,3,357
9415,CUST_1768,2026-01-04,Desktop,13,389
9416,CUST_1768,2026-01-07,Tablet,8,379
9417,CUST_1768,2026-01-20,Mobile,14,120
9418,CUST_1768,2025-12-26,Desktop,8,465
9419,CUST_1768,2025-12-30,Mobile,2,44
9420,CUST_1768,2026-01-01,Desktop,5,374
9421,CUST_1769,2026-01-10,Tablet,3,502
9422,CUST_1769,2025-12-26,Tablet,3,113
9423,CUST_1769,2026-01-21,Desktop,14,427
9424,CUST_1769,2025-12-29,Desktop,12,534
9425,CUST_1769,2026-01-09,Tablet,13,238
9426,CUST_1769,2026-01-04,Mobile,13,219
9427,CUST_1770,2026-01-11,Tablet,6,440
9428,CUST_1770,2025-12-28,Tablet,5,174
9429,CUST_1770,2025-12-26,Desktop,6,559
9430,CUST_1771,2026-01-19,Desktop,4,252
9431,CUST_1771,2026-01-20,Tablet,7,397
9432,CUST_1771,2026-01-10,Tablet,14,306
9433,CUST_1771,2026-01-22,Desktop,6,34
9434,CUST_1771,2026-01-10,Mobile,3,444
9435,CUST_1771,2026-01-04,Desktop,3,385
9436,CUST_1772,2025-12-30,Desktop,13,387
9437,CUST_1772,2026-01-05,Desktop,7,454
9438,CUST_1772,2025-12-31,Mobile,9,131
9439,CUST_1772,2026-01-17,Tablet,7,315
9440,CUST_1773,2026-01-16,Tablet,8,143
9441,CUST_1773,2026-01-04,Mobile,2,419
9442,CUST_1773,2026-01-15,Tablet,7,513
9443,CUST_1773,2025-12-28,Desktop,8,312
9444,CUST_1774,2026-01-14,Desktop,12,247
9445,CUST_1774,2026-01-14,Tablet,13,229
9446,CUST_1774,2026-01-02,Tablet,7,240
9447,CUST_1775,2026-01-16,Desktop,8,197
9448,CUST_1775,2026-01-12,Mobile,3,434
9449,CUST_1775,2026-01-08,Tablet,13,315
9450,CUST_1775,2026-01-20,Tablet,14,509
9451,CUST_1775,2026-01-24,Tablet,7,170
9452,CUST_1775,2025-12-30,Tablet,13,447
9453,CUST_1776,2026-01-21,Desktop,2,448
9454,CUST_1776,2026-01-06,Mobile,6,433
9455,CUST_1776,2026-01-18,Desktop,11,122
9456,CUST_1776,2026-01-16,Tablet,5,394
9457,CUST_1776,2026-01-22,Tablet,12,156
9458,CUST_1777,2026-01-21,Mobile,2,276
9459,CUST_1777,2026-01-10,Desktop,5,273
9460,CUST_1777,2025-12-31,Desktop,12,294
9461,CUST_1777,2026-01-06,Mobile,3,45
9462,CUST_1777,2026-01-10,Tablet,6,78
9463,CUST_1777,2026-01-16,Mobile,13,397
9464,CUST_1777,2026-01-12,Mobile,10,427
9465,CUST_1778,2026-01-12,Tablet,11,188
9466,CUST_1778,2026-01-07,Mobile,8,71
9467,CUST_1778,2026-01-14,Desktop,9,260
9468,CUST_1778,2026-01-22,Mobile,10,109
9469,CUST_1778,2026-01-15,Desktop,2,220
9470,CUST_1778,2026-01-06,Mobile,7,324
9471,CUST_1778,2026-01-03,Desktop,2,506
9472,CUST_1779,2026-01-14,Desktop,3,270
9473,CUST_1779,2026-01-06,Tablet,12,214
9474,CUST_1779,2026-01-16,Mobile,10,235
9475,CUST_1779,2026-01-10,Desktop,8,185
9476,CUST_1779,2026-01-07,Desktop,2,169
9477,CUST_1781,2025-12-27,Tablet,12,475
9478,CUST_1781,2026-01-14,Desktop,7,126
9479,CUST_1781,2025-12-30,Desktop,9,396
9480,CUST_1781,2025-12-29,Tablet,10,359
9481,CUST_1781,2026-01-18,Tablet,10,534
9482,CUST_1782,2026-01-03,Mobile,9,201
9483,CUST_1783,2026-01-13,Tablet,7,119
9484,CUST_1783,2026-01-06,Mobile,5,58
9485,CUST_1783,2026-01-11,Mobile,4,99
9486,CUST_1784,2026-01-13,Tablet,14,563
9487,CUST_1784,2026-01-17,Tablet,5,30
9488,CUST_1784,2026-01-06,Mobile,7,498
9489,CUST_1784,2026-01-13,Desktop,5,259
9490,CUST_1784,2026-01-02,Mobile,9,361
9491,CUST_1784,2026-01-16,Tablet,5,232
9492,CUST_1784,2026-01-17,Tablet,3,84
9493,CUST_1784,2026-01-01,Mobile,5,291
9494,CUST_1785,2026-01-22,Desktop,9,524
9495,CUST_1785,2026-01-20,Desktop,7,103
9496,CUST_1785,2026-01-06,Mobile,9,303
9497,CUST_1785,2026-01-12,Mobile,7,301
9498,CUST_1785,2026-01-19,Desktop,8,362
9499,CUST_1785,2026-01-15,Mobile,3,319
9500,CUST_1785,2026-01-05,Mobile,3,85
9501,CUST_1785,2026-01-13,Tablet,10,81
9502,CUST_1785,2026-01-15,Mobile,13,429
9503,CUST_1786,2026-01-05,Desktop,7,59
9504,CUST_1787,2025-12-30,Mobile,7,59
9505,CUST_1787,2026-01-15,Tablet,10,187
9506,CUST_1787,2026-01-21,Mobile,5,245
9507,CUST_1787,2026-01-08,Mobile,9,168
9508,CUST_1787,2025-12-30,Tablet,5,559
9509,CUST_1787,2026-01-23,Desktop,13,580
9510,CUST_1787,2026-01-19,Mobile,12,291
9511,CUST_1788,2025-12-26,Mobile,5,101
9512,CUST_1788,2025-12-30,Mobile,9,36
9513,CUST_1789,2026-01-14,Tablet,14,169
9514,CUST_1789,2026-01-12,Desktop,10,149
9515,CUST_1789,2026-01-15,Desktop,7,183
9516,CUST_1789,2026-01-21,Tablet,3,392
9517,CUST_1789,2026-01-02,Desktop,5,87
9518,CUST_1789,2025-12-27,Desktop,11,388
9519,CUST_1789,2026-01-07,Mobile,11,235
9520,CUST_1789,2026-01-05,Mobile,8,274
9521,CUST_1789,2026-01-21,Desktop,11,38
9522,CUST_1790,2026-01-07,Tablet,3,435
9523,CUST_1790,2026-01-09,Desktop,6,138
9524,CUST_1790,2026-01-16,Desktop,10,376
9525,CUST_1790,2026-01-13,Desktop,4,439
9526,CUST_1790,2025-12-30,Mobile,8,163
9527,CUST_1791,2026-01-15,Tablet,9,489
9528,CUST_1791,2026-01-01,Desktop,9,517
9529,CUST_1791,2026-01-13,Desktop,12,327
9530,CUST_1791,2026-01-19,Tablet,6,461
9531,CUST_1791,2025-12-28,Tablet,10,261
9532,CUST_1791,2026-01-05,Desktop,3,281
9533,CUST_1791,2026-01-01,Mobile,10,45
9534,CUST_1792,2026-01-06,Tablet,2,454
9535,CUST_1792,2026-01-01,Mobile,10,497
9536,CUST_1792,2026-01-18,Desktop,4,516
9537,CUST_1792,2026-01-03,Desktop,4,330
9538,CUST_1792,2025-12-27,Desktop,2,118
9539,CUST_1793,2026-01-03,Mobile,14,462
9540,CUST_1793,2026-01-01,Tablet,4,164
9541,CUST_1793,2026-01-16,Desktop,14,446
9542,CUST_1793,2026-01-13,Desktop,10,498
9543,CUST_1793,2025-12-26,Tablet,9,583
9544,CUST_1793,2026-01-06,Desktop,5,39
9545,CUST_1793,2026-01-18,Tablet,7,148
9546,CUST_1794,2026-01-14,Tablet,2,217
9547,CUST_1794,2026-01-17,Desktop,10,243
9548,CUST_1794,2026-01-07,Desktop,2,154
9549,CUST_1794,2026-01-24,Desktop,13,76
9550,CUST_1795,2026-01-06,Tablet,6,541
9551,CUST_1795,2026-01-16,Mobile,3,269
9552,CUST_1795,2026-01-03,Mobile,13,245
9553,CUST_1795,2026-01-24,Mobile,12,557
9554,CUST_1795,2025-12-27,Desktop,12,281
9555,CUST_1795,2026-01-07,Desktop,12,533
9556,CUST_1795,2025-12-30,Desktop,2,344
9557,CUST_1796,2026-01-13,Desktop,4,521
9558,CUST_1796,2026-01-14,Tablet,8,485
9559,CUST_1796,2026-01-20,Desktop,13,392
9560,CUST_1796,2026-01-01,Mobile,7,71
9561,CUST_1796,2026-01-03,Tablet,4,289
9562,CUST_1796,2026-01-03,Mobile,11,357
9563,CUST_1797,2026-01-14,Desktop,9,398
9564,CUST_1797,2025-12-29,Tablet,14,102
9565,CUST_1798,2026-01-17,Mobile,10,56
9566,CUST_1798,2026-01-22,Mobile,6,170
9567,CUST_1798,2026-01-24,Mobile,4,106
9568,CUST_1798,2026-01-06,Tablet,13,98
9569,CUST_1798,2026-01-04,Tablet,7,313
9570,CUST_1798,2026-01-05,Desktop,13,419
9571,CUST_1798,2026-01-22,Desktop,14,369
9572,CUST_1799,2026-01-23,Desktop,10,193
9573,CUST_1799,2026-01-05,Desktop,4,115
9574,CUST_1799,2026-01-01,Mobile,4,255
9575,CUST_1799,2026-01-13,Mobile,13,548
9576,CUST_1799,2026-01-12,Mobile,10,207
9577,CUST_1799,2025-12-30,Mobile,10,536
9578,CUST_1799,2026-01-13,Mobile,12,490
9579,CUST_1799,2026-01-24,Mobile,6,403
9580,CUST_1800,2026-01-06,Tablet,10,520
9581,CUST_1800,2026-01-11,Tablet,10,429
9582,CUST_1800,2026-01-06,Mobile,6,77
9583,CUST_1800,2026-01-15,Tablet,5,237
9584,CUST_1800,2026-01-14,Desktop,12,64
9585,CUST_1801,2025-12-28,Desktop,12,439
9586,CUST_1801,2025-12-27,Desktop,14,323
9587,CUST_1802,2026-01-02,Mobile,12,526
9588,CUST_1803,2026-01-11,Desktop,5,410
9589,CUST_1803,2026-01-13,Mobile,2,516
9590,CUST_1803,2025-12-31,Mobile,11,395
9591,CUST_1803,2026-01-06,Mobile,9,156
9592,CUST_1803,2026-01-10,Desktop,6,186
9593,CUST_1803,2026-01-20,Mobile,3,470
9594,CUST_1803,2026-01-14,Mobile,4,434
9595,CUST_1803,2025-12-27,Mobile,8,326
9596,CUST_1803,2026-01-17,Tablet,10,91
9597,CUST_1804,2026-01-11,Mobile,12,431
9598,CUST_1804,2026-01-08,Tablet,5,314
9599,CUST_1804,2026-01-20,Desktop,10,436
9600,CUST_1804,2026-01-03,Tablet,6,406
9601,CUST_1804,2026-01-11,Tablet,4,244
9602,CUST_1804,2026-01-14,Mobile,4,444
9603,CUST_1804,2026-01-08,Desktop,2,164
9604,CUST_1804,2026-01-19,Mobile,11,417
9605,CUST_1804,2026-01-01,Mobile,4,110
9606,CUST_1805,2026-01-02,Desktop,9,249
9607,CUST_1805,2026-01-05,Tablet,4,537
9608,CUST_1805,2025-12-29,Mobile,4,351
9609,CUST_1805,2026-01-12,Mobile,4,562
9610,CUST_1805,2026-01-14,Desktop,12,357
9611,CUST_1805,2026-01-14,Desktop,2,221
9612,CUST_1805,2026-01-17,Desktop,6,304
9613,CUST_1806,2026-01-06,Mobile,13,561
9614,CUST_1806,2026-01-08,Mobile,12,250
9615,CUST_1806,2026-01-04,Mobile,3,60
9616,CUST_1806,2026-01-17,Desktop,14,399
9617,CUST_1806,2026-01-07,Mobile,7,361
9618,CUST_1806,2025-12-30,Tablet,7,325
9619,CUST_1807,2026-01-20,Tablet,9,58
9620,CUST_1807,2026-01-11,Mobile,14,524
9621,CUST_1807,2026-01-05,Tablet,10,480
9622,CUST_1807,2026-01-01,Desktop,11,468
9623,CUST_1807,2026-01-05,Mobile,13,515
9624,CUST_1807,2026-01-05,Tablet,10,50
9625,CUST_1807,2026-01-21,Mobile,10,116
9626,CUST_1808,2026-01-20,Tablet,7,218
9627,CUST_1808,2026-01-12,Mobile,4,107
9628,CUST_1808,2026-01-01,Mobile,4,112
9629,CUST_1808,2026-01-18,Desktop,14,388
9630,CUST_1809,2026-01-09,Desktop,7,488
9631,CUST_1809,2026-01-19,Desktop,11,489
9632,CUST_1809,2026-01-01,Desktop,11,148
9633,CUST_1809,2026-01-10,Desktop,3,36
9634,CUST_1809,2026-01-16,Mobile,10,577
9635,CUST_1810,2025-12-28,Mobile,14,338
9636,CUST_1811,2025-12-30,Tablet,8,244
9637,CUST_1811,2026-01-16,Tablet,9,116
9638,CUST_1811,2026-01-01,Mobile,5,95
9639,CUST_1811,2026-01-16,Tablet,14,104
9640,CUST_1811,2026-01-06,Desktop,8,240
9641,CUST_1811,2026-01-06,Mobile,12,526
9642,CUST_1812,2026-01-17,Mobile,2,275
9643,CUST_1812,2026-01-21,Mobile,11,142
9644,CUST_1812,2025-12-26,Tablet,10,52
9645,CUST_1812,2026-01-13,Mobile,10,191
9646,CUST_1812,2026-01-18,Mobile,3,282
9647,CUST_1812,2025-12-29,Tablet,9,225
9648,CUST_1813,2026-01-08,Tablet,10,497
9649,CUST_1813,2026-01-02,Desktop,9,280
9650,CUST_1813,2026-01-18,Mobile,14,483
9651,CUST_1813,2025-12-31,Mobile,13,487
9652,CUST_1813,2025-12-30,Tablet,6,233
9653,CUST_1813,2025-12-28,Mobile,11,232
9654,CUST_1814,2026-01-13,Tablet,8,182
9655,CUST_1814,2026-01-24,Tablet,5,329
9656,CUST_1814,2026-01-22,Desktop,8,179
9657,CUST_1814,2026-01-14,Desktop,6,583
9658,CUST_1814,2026-01-14,Tablet,3,524
9659,CUST_1814,2025-12-28,Tablet,14,521
9660,CUST_1814,2026-01-04,Tablet,5,221
9661,CUST_1814,2025-12-31,Tablet,3,413
9662,CUST_1814,2026-01-03,Mobile,12,320
9663,CUST_1815,2026-01-11,Desktop,10,180
9664,CUST_1815,2026-01-20,Mobile,12,211
9665,CUST_1816,2026-01-21,Desktop,6,506
9666,CUST_1816,2026-01-14,Mobile,8,477
9667,CUST_1816,2026-01-04,Tablet,4,115
9668,CUST_1816,2026-01-15,Desktop,14,577
9669,CUST_1816,2026-01-11,Mobile,4,180
9670,CUST_1816,2026-01-18,Desktop,8,494
9671,CUST_1817,2026-01-08,Desktop,7,233
9672,CUST_1817,2026-01-23,Tablet,14,409
9673,CUST_1818,2026-01-19,Tablet,9,203
9674,CUST_1818,2025-12-31,Mobile,9,264
9675,CUST_1818,2025-12-28,Mobile,7,149
9676,CUST_1818,2026-01-05,Desktop,3,577
9677,CUST_1818,2026-01-12,Tablet,7,512
