Unnamed: 0,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page,price_numeric,currency,product_price_original,price_numeric_original,price_usd,price_category,rating_category,popularity_category,product_category,product_title_clean,product_version,popularity_weighted_score,price_efficiency,popularity_percentile
872,74,B092QNXM81,CLIP STUDIO TABMATE(クリップ スタジオ タブメイト),"￥5,291",4.0,470.0,https://www.amazon.co.jp/dp/B092QNXM81,"https://images-fe.ssl-images-amazon.com/images/I/619523dVy0L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥5,291",,,Unknown,Good (4.0-4.4),High (200-999),Other,CLIP STUDIO TABMATE(クリップ スタジオ タブメイト),Unknown,24.61943237606567,0.0,2.449319922872479
873,75,B0DC9P27LH,【2025年版】筆まめ Ver.35 （ 最新版 ）| ソースネクスト | 年賀状・ハガキ作成・住所録・宛名印刷ソフト| Win対応 (通常版),"￥6,490",3.7,79.0,https://www.amazon.co.jp/dp/B0DC9P27LH,"https://images-fe.ssl-images-amazon.com/images/I/81+iaoi4yyL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥6,490",,,Unknown,Average (3.0-3.9),Medium (50-199),Other,【2025年版】筆まめ Ver.35 （ 最新版 ）| ソースネクスト | 年賀状・ハガキ作成・住所録・宛名印刷ソフト| Win対応 (通常版),2025,16.213498548293362,0.0,0.41169419980196986
874,76,B0CGLPGKC9,【自動更新】Microsoft 365 Family AI機能搭載 1年版 サブスクリプション | Win/Mac/iPad|利用可能人数最大6人,"￥27,400",4.0,97.0,https://www.amazon.co.jp/dp/B0CGLPGKC9,"https://images-fe.ssl-images-amazon.com/images/I/71r+khpzV7L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥27,400",,,Unknown,Good (4.0-4.4),Medium (50-199),Office/Productivity,【自動更新】Microsoft 365 Family AI機能搭載 1年版 サブスクリプション | Win/Mac/iPad|利用可能人数最大6人,Unknown,18.33986991468229,0.0,0.505497941529001
875,77,B0D5QHYQ9Q,【トレンドマイクロ公式】セキュリティソフト|ウイルスバスター トータルセキュリティ スタンダード (最新)| 3年 6台版| Win/Mac/iOS/Android対応【PC/スマホ対応】|オンラインコード版,"￥15,400",4.1,2203.0,https://www.amazon.co.jp/dp/B0D5QHYQ9Q,"https://images-fe.ssl-images-amazon.com/images/I/61BhXYQxy0L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥15,400",,,Unknown,Good (4.0-4.4),Very High (1000+),Operating System,【トレンドマイクロ公式】セキュリティソフト|ウイルスバスター トータルセキュリティ スタンダード (最新)| 3年 6台版| Win/Mac/iOS/Android対応【PC/スマホ対応】|オンラインコード版,Unknown,31.561919598118497,0.0,11.480535723591641
876,78,B0DK4QWYXW,ソースネクスト | いきなりPDF Ver.12 STANDARD 　(最新版) | PDF作成・編集・変換ソフト | Windows対応,"￥3,980",3.4,75.0,https://www.amazon.co.jp/dp/B0DK4QWYXW,"https://images-fe.ssl-images-amazon.com/images/I/71RYGM9wqwL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥3,980",,,Unknown,Average (3.0-3.9),Medium (50-199),Operating System,ソースネクスト | いきなりPDF Ver.12 STANDARD (最新版) | PDF作成・編集・変換ソフト | Windows対応,Unknown,14.724493356973525,0.0,0.3908489238626296
877,79,B0DP65SW61,ロード・エルメロイII世の冒険 9巻「星冠密議(1)」【書籍】,"￥1,185",4.8,23.0,https://www.amazon.co.jp/dp/B0DP65SW61,"https://images-fe.ssl-images-amazon.com/images/I/51pMUr3bYaL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥1,185",,,Unknown,Excellent (4.5+),Low (1-49),Other,ロード・エルメロイII世の冒険 9巻「星冠密議(1)」【書籍】,Unknown,15.254658385670139,0.0,0.1198603366512064
878,80,B0CT6CXKN8,PowerDVD 23 Pro 通常版 | 動画再生 DVD再生 ブルーレイ再生 | 永続ライセンス|,"￥6,891",3.7,129.0,https://www.amazon.co.jp/dp/B0CT6CXKN8,"https://images-fe.ssl-images-amazon.com/images/I/61nUCPEmqhL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥6,891",,,Unknown,Average (3.0-3.9),Medium (50-199),Other,PowerDVD 23 Pro 通常版 | 動画再生 DVD再生 ブルーレイ再生 | 永続ライセンス|,Unknown,18.009877466685655,0.0,0.672260149043723
879,81,B0DJF2YG6V,<アドビ公式>Adobe Photoshop Elements 2025 (最新) パッケージ版|写真/画像編集ソフト|通常版|Windows|Mac対応|3年版|画像 写真 編集 AI 動画,"￥15,800",3.3,34.0,https://www.amazon.co.jp/dp/B0DJF2YG6V,"https://images-fe.ssl-images-amazon.com/images/I/71K2ShP129L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥15,800",,,Unknown,Average (3.0-3.9),Low (1-49),Operating System,<アドビ公式>Adobe Photoshop Elements 2025 (最新) パッケージ版|写真/画像編集ソフト|通常版|Windows|Mac対応|3年版|画像 写真 編集 AI 動画,2025,11.732648602915065,0.0,0.1771848454843921
880,82,B01I31805O,[Steam] Onechanbara Z2: Chaos(お姉チャンバラ Z2 ~カオス~ ) DLC Handgun [オンラインコード],￥91,4.0,0.0,https://www.amazon.co.jp/dp/B01I31805O,"https://images-fe.ssl-images-amazon.com/images/I/81o9cFP1-QL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,￥91,,,Unknown,Good (4.0-4.4),No Reviews,Operating System,[Steam] Onechanbara Z2: Chaos(お姉チャンバラ Z2 ~カオス~ ) DLC Handgun [オンラインコード],Unknown,0.0,0.0,0.0
881,83,B0D44NLNF8,ソースネクスト ｜Polaris Office Lite｜ オフィスソフト ｜ Microsoft Office と高い 互換 性 Excel Word PDF Windows 対応,"￥2,970",3.6,92.0,https://www.amazon.co.jp/dp/B0D44NLNF8,"https://images-fe.ssl-images-amazon.com/images/I/71BmS2LlqaL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥2,970",,,Unknown,Average (3.0-3.9),Medium (50-199),Office/Productivity,ソースネクスト ｜Polaris Office Lite｜ オフィスソフト ｜ Microsoft Office と高い 互換 性 Excel Word PDF Windows 対応,Unknown,16.317358175351725,0.0,0.4794413466048256
882,84,B09Y62SKXC,【公式】マカフィー トータルプロテクション 3年5台版 2025 | セキュリティ対策ソフトウェア、アンチウイルス、セキュアVPN、パスワードマネージャー、IDモニタリング | カード版,"￥6,880",3.8,126.0,https://www.amazon.co.jp/dp/B09Y62SKXC,"https://images-fe.ssl-images-amazon.com/images/I/61HvhP6qunL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥6,880",,,Unknown,Average (3.0-3.9),Medium (50-199),Security/Antivirus,【公式】マカフィー トータルプロテクション 3年5台版 2025 | セキュリティ対策ソフトウェア、アンチウイルス、セキュアVPN、パスワードマネージャー、IDモニタリング | カード版,2025,18.407910928542645,0.0,0.6566261920892178
883,85,B0CGRBNNJT,【Adobe公式】Acrobat Pro 純正PDF編集ソフト（最新）| 12ヵ月 | パッケージコード版 | Win/Mac/iPad/スマホアプリ/ブラウザ対応 | PDF 変換 アドビ,"￥22,851",4.1,16.0,https://www.amazon.co.jp/dp/B0CGRBNNJT,"https://images-fe.ssl-images-amazon.com/images/I/61wABzmZBzL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥22,851",,,Unknown,Good (4.0-4.4),Low (1-49),Creative Software,【Adobe公式】Acrobat Pro 純正PDF編集ソフト（最新）| 12ヵ月 | パッケージコード版 | Win/Mac/iPad/スマホアプリ/ブラウザ対応 | PDF 変換 アドビ,Unknown,11.616174710630485,0.0,0.08338110375736099
884,86,B0814MGZKT,ZERO スーパーセキュリティ 1台 (最新)|ダウンロード版,"￥4,455",4.1,316.0,https://www.amazon.co.jp/dp/B0814MGZKT,"https://images-fe.ssl-images-amazon.com/images/I/71pXhVE2CSL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥4,455",,,Unknown,Good (4.0-4.4),High (200-999),Other,ZERO スーパーセキュリティ 1台 (最新)|ダウンロード版,Unknown,23.611497272896848,0.0,1.6467767992078794
885,87,B01M4GCKOA,ノートン 360 デラックス セキュリティソフト(最新)|1年3台版|オンラインコード版|Win/Mac/iOS/Android対応【PC/スマホ対応】,"￥6,980",4.0,260.0,https://www.amazon.co.jp/dp/B01M4GCKOA,"https://images-fe.ssl-images-amazon.com/images/I/51KkdjDsthL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥6,980",,,Unknown,Good (4.0-4.4),High (200-999),Operating System,ノートン 360 デラックス セキュリティソフト(最新)|1年3台版|オンラインコード版|Win/Mac/iOS/Android対応【PC/スマホ対応】,Unknown,22.258081629290775,0.0,1.354942936057116
886,88,B0F89Q6WB8,【Windows11 Pro】 DSPライセンス日本語版,"￥10,280",3.9,345.0,https://www.amazon.co.jp/dp/B0F89Q6WB8,"https://images-fe.ssl-images-amazon.com/images/I/61+Ocye5M5L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥10,280",,,Unknown,Average (3.0-3.9),High (200-999),Operating System,【Windows11 Pro】 DSPライセンス日本語版,Unknown,22.801111222725126,0.0,1.7979050497680962
887,89,B0D7MDZF5L,初音ミク V4X (incl. ENGLISH),"￥14,273",4.1,24.0,https://www.amazon.co.jp/dp/B0D7MDZF5L,"https://images-fe.ssl-images-amazon.com/images/I/61K8qqqxvDL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥14,273",,,Unknown,Good (4.0-4.4),Low (1-49),Other,初音ミク V4X (incl. ENGLISH),Unknown,13.19739088195962,0.0,0.12507165563604147
888,90,B0DP659RGZ,Fate/Grand Order material XVI【書籍】,"￥1,939",4.9,17.0,https://www.amazon.co.jp/dp/B0DP659RGZ,"https://images-fe.ssl-images-amazon.com/images/I/5130tlSAJOL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥1,939",,,Unknown,Excellent (4.5+),Low (1-49),Other,Fate/Grand Order material XVI【書籍】,Unknown,14.162821613691207,0.0,0.08859242274219604
889,91,B0DCYYTCY6,筆ぐるめ 32 2025年版 特別キャンペーン版 | ジャングル | 年賀状・住所録・宛名印刷| Win対応|パッケージ版(DVD-ROM付き),"￥2,280",3.8,130.0,https://www.amazon.co.jp/dp/B0DCYYTCY6,"https://images-fe.ssl-images-amazon.com/images/I/71a4OJqFW1L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥2,280",,,Unknown,Average (3.0-3.9),Medium (50-199),Other,筆ぐるめ 32 2025年版 特別キャンペーン版 | ジャングル | 年賀状・住所録・宛名印刷| Win対応|パッケージ版(DVD-ROM付き),2025,18.525749828164372,0.0,0.677471468028558
890,92,B0FCS7M7QW,キングソフト WPS Office 2 Personal 2026,"￥4,490",4.0,0.0,https://www.amazon.co.jp/dp/B0FCS7M7QW,"https://images-fe.ssl-images-amazon.com/images/I/61401rPtRlL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥4,490",,,Unknown,Good (4.0-4.4),No Reviews,Office/Productivity,キングソフト WPS Office 2 Personal 2026,2026,0.0,0.0,0.0
891,93,B0FFBDQ385,PowerDVD 24 Ultra 通常版 | 動画再生 DVD再生 ブルーレイ再生 | 永続ライセンス,"￥11,609",4.4,20.0,https://www.amazon.co.jp/dp/B0FFBDQ385,"https://images-fe.ssl-images-amazon.com/images/I/61h9s5TbG4L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥11,609",,,Unknown,Good (4.0-4.4),Low (1-49),Other,PowerDVD 24 Ultra 通常版 | 動画再生 DVD再生 ブルーレイ再生 | 永続ライセンス,Unknown,13.395898725983063,0.0,0.10422637969670125
892,94,B09GV9KPKY,ESET HOME セキュリティ プレミアム| 5台3年 |カード版|ウイルス対策|Win/Mac/Android/iOS対応,"￥12,500",4.2,166.0,https://www.amazon.co.jp/dp/B09GV9KPKY,"https://images-fe.ssl-images-amazon.com/images/I/61jc1zglBnL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥12,500",,,Unknown,Good (4.0-4.4),Medium (50-199),Operating System,ESET HOME セキュリティ プレミアム| 5台3年 |カード版|ウイルス対策|Win/Mac/Android/iOS対応,Unknown,21.495574012150374,0.0,0.8650789514826204
893,95,B0DK4QVLLX,ソースネクスト | いきなりPDF Ver.12 COMPLETE 　(最新版) | PDF作成・編集・変換ソフト | Windows対応,"￥9,900",3.1,83.0,https://www.amazon.co.jp/dp/B0DK4QVLLX,"https://images-fe.ssl-images-amazon.com/images/I/71BEbbNqc-L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥9,900",,,Unknown,Average (3.0-3.9),Medium (50-199),Operating System,ソースネクスト | いきなりPDF Ver.12 COMPLETE (最新版) | PDF作成・編集・変換ソフト | Windows対応,Unknown,13.735532076414271,0.0,0.4325394757413102
894,96,B0DH811SGK,PowerDirector 2025 Ultimate Suite 通常版 | 動画編集+色彩編集+オーディオ編集ソフト | AI機能搭載 | 永続ライセンス | Windows対応,"￥16,709",3.8,58.0,https://www.amazon.co.jp/dp/B0DH811SGK,"https://images-fe.ssl-images-amazon.com/images/I/61UKalzpe5L._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥16,709",,,Unknown,Average (3.0-3.9),Medium (50-199),Operating System,PowerDirector 2025 Ultimate Suite 通常版 | 動画編集+色彩編集+オーディオ編集ソフト | AI機能搭載 | 永続ライセンス | Windows対応,2025,15.494642286841733,0.0,0.30225650112043356
895,97,B0CN2YKKCS,ドラゴンクエストX　未来への扉とまどろみの少女　オンライン 【Amazon.co.jp限定】ゲーム内で使える「超元気玉5個+ふくびき券10枚」が手に入るアイテムコード ※有効期限切れのため入手不可・使用不可- Win対応|ダウンロード版,"￥4,950",4.3,287.0,https://www.amazon.co.jp/dp/B0CN2YKKCS,"https://images-fe.ssl-images-amazon.com/images/I/919ixZBaQOL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥4,950",,,Unknown,Good (4.0-4.4),High (200-999),Other,ドラゴンクエストX 未来への扉とまどろみの少女 オンライン 【Amazon.co.jp限定】ゲーム内で使える「超元気玉5個+ふくびき券10枚」が手に入るアイテムコード ※有効期限切れのため入手不可・使用不可- Win対応|ダウンロード版,Unknown,24.350730064584567,0.0,1.4956485486476627
896,98,B0DFNRDND9,Microsoft PowerPoint 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,"￥20,133",3.6,17.0,https://www.amazon.co.jp/dp/B0DFNRDND9,"https://images-fe.ssl-images-amazon.com/images/I/51JxmkJKUTL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥20,133",,,Unknown,Average (3.0-3.9),Low (1-49),Office/Productivity,Microsoft PowerPoint 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,2024,10.405338328426193,0.0,0.08859242274219604
897,99,B0CN2Q3RZK,ESET HOME セキュリティ プレミアム(最新)| 1台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android/iOS対応|オンラインコード版,"￥9,400",4.2,42.0,https://www.amazon.co.jp/dp/B0CN2Q3RZK,"https://images-fe.ssl-images-amazon.com/images/I/61B1UzZTdNL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥9,400",,,Unknown,Good (4.0-4.4),Low (1-49),Operating System,ESET HOME セキュリティ プレミアム(最新)| 1台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android/iOS対応|オンラインコード版,Unknown,15.797040485912962,0.0,0.21887539736307257
898,100,B07T1GBJV7,【最新版】Wondershare Filmora14 動画編集ソフト（Windows版） 使いやすいビデオ・音楽編集ソフト｜AI搭載｜永続ライセンス｜DVDパッケージ版,"￥9,480",3.8,758.0,https://www.amazon.co.jp/dp/B07T1GBJV7,"https://images-fe.ssl-images-amazon.com/images/I/61e1ND7B0jL._AC_UL900_SR900,600_.jpg",,JP,2,,JPY,"￥9,480",,,Unknown,Average (3.0-3.9),High (200-999),Operating System,【最新版】Wondershare Filmora14 動画編集ソフト（Windows版） 使いやすいビデオ・音楽編集ソフト｜AI搭載｜永続ライセンス｜DVDパッケージ版,Unknown,25.201606754103395,0.0,3.950179790504977
899,1,B09FR4MTK8,Microsoft 365 Familia (12 Meses) - Standard - 6 Usuarios - PC/Mac | [Código Digital],"$1,929.00",4.6,469.0,https://www.amazon.com.mx/dp/B09FR4MTK8,"https://images-na.ssl-images-amazon.com/images/I/61tgWCi+zRL._AC_UL900_SR900,600_.jpg",,MX,1,1929.0,USD,"$1,929.00",1929.0,1929.0,Premium ($100+),Excellent (4.5+),High (200-999),Office/Productivity,Microsoft 365 Familia (12 Meses) - Standard - 6 Usuarios - PC/Mac | [Código Digital],Unknown,28.302570395638877,0.002384642899725766,2.4441086038876443
900,2,B09FRYNWPD,Microsoft 365 Personal (12 Meses) - Standard - 1 Usuario - PC/Mac | [Código Digital],"$1,569.00",4.6,471.0,https://www.amazon.com.mx/dp/B09FRYNWPD,"https://images-na.ssl-images-amazon.com/images/I/61XPhwPsqIL._AC_UL900_SR900,600_.jpg",,MX,1,1569.0,USD,"$1,569.00",1569.0,1569.0,Premium ($100+),Excellent (4.5+),High (200-999),Office/Productivity,Microsoft 365 Personal (12 Meses) - Standard - 1 Usuario - PC/Mac | [Código Digital],Unknown,28.32210333369355,0.002931785010930459,2.454531241857314
901,3,B0DJPWBBJV,"Microsoft Office Home 2024 | Apps clásicas: Word, Excel, PowerPoint, OneNote | Compra única para 1 PC/MAC | Descarga instantá","$2,649.00",4.4,22.0,https://www.amazon.com.mx/dp/B0DJPWBBJV,"https://images-na.ssl-images-amazon.com/images/I/513725LEzcL._AC_UL900_SR900,600_.jpg",,MX,1,2649.0,USD,"$2,649.00",2649.0,2649.0,Premium ($100+),Good (4.0-4.4),Low (1-49),Office/Productivity,"Microsoft Office Home 2024 | Apps clásicas: Word, Excel, PowerPoint, OneNote | Compra única para 1 PC/MAC | Descarga instantá",2024,13.79617455008826,0.0016609978822277002,0.11464901766637137
902,4,B086XTW6WF,"Microsoft 365 Personal | Suscripción anual | Para 1 PC o Mac, 1 tableta incluyendo iPad, Android, o Windows, además de 1 telé","$1,770.00",4.7,947.0,https://www.amazon.com.mx/dp/B086XTW6WF,"https://images-na.ssl-images-amazon.com/images/I/715aC08CD9S._AC_UL900_SR900,600_.jpg",,MX,1,1770.0,USD,"$1,770.00",1770.0,1770.0,Premium ($100+),Excellent (4.5+),High (200-999),Office/Productivity,"Microsoft 365 Personal | Suscripción anual | Para 1 PC o Mac, 1 tableta incluyendo iPad, Android, o Windows, además de 1 telé",Unknown,32.2154661605986,0.0026553522296484202,4.935119078638803
903,5,B0BS9MY1TV,Microsoft 365 Familia Extra Time 2022 (12 Meses + 3 meses gratis) - STANDARD - 6 Usuarios - PC/Mac/Móvil | [Código Digital],,4.6,175.0,https://www.amazon.com.mx/dp/B0BS9MY1TV,"https://images-na.ssl-images-amazon.com/images/I/71QT1K8h-6L._AC_UL900_SR900,600_.jpg",,MX,1,1425.65,,,,1425.65,Premium ($100+),Excellent (4.5+),Medium (50-199),Office/Productivity,Microsoft 365 Familia Extra Time 2022 (12 Meses + 3 meses gratis) - STANDARD - 6 Usuarios - PC/Mac/Móvil | [Código Digital],2022,23.784226377175493,0.003226575761401736,0.9119808223461359
904,6,B0B5T2J8TG,Corel PaintShop Pro 2023 Ultimate | Potente software de edición de fotos y diseño gráfico + Creative Suite [tarjeta de llave ,"$2,221.85",4.0,157.0,https://www.amazon.com.mx/dp/B0B5T2J8TG,"https://images-na.ssl-images-amazon.com/images/I/71icyUglA0L._AC_UL900_SR900,600_.jpg",,MX,1,2221.85,USD,"$2,221.85",2221.85,2221.85,Premium ($100+),Good (4.0-4.4),Medium (50-199),Operating System,Corel PaintShop Pro 2023 Ultimate | Potente software de edición de fotos y diseño gráfico + Creative Suite [tarjeta de llave,2023,20.250380132107868,0.0018002934478319964,0.8181770806191048
905,7,B0D2Y8LLYV,"DVD For Windows Emergency Boot Disk CD for Win 11, 10, 8, 7 Vista, XP, 2000 All in One PC Repair and Diagnostics Tools For Al",$237.02,4.3,0.0,https://www.amazon.com.mx/dp/B0D2Y8LLYV,"https://images-na.ssl-images-amazon.com/images/I/81zhRE90z2L._AC_UL900_SR900,600_.jpg",,MX,1,237.02,USD,$237.02,237.02,237.02,Premium ($100+),Good (4.0-4.4),No Reviews,Operating System,"DVD For Windows Emergency Boot Disk CD for Win 11, 10, 8, 7 Vista, XP, 2000 All in One PC Repair and Diagnostics Tools For Al",Unknown,0.0,0.01814116356579336,0.0
906,8,B0DYGB53TC,Punto de Venta Papelería,$690.00,4.3,0.0,https://www.amazon.com.mx/dp/B0DYGB53TC,"https://images-na.ssl-images-amazon.com/images/I/51xSSE7pwlL._AC_UL900_SR900,600_.jpg",,MX,1,690.0,USD,$690.00,690.0,690.0,Premium ($100+),Good (4.0-4.4),No Reviews,Other,Punto de Venta Papelería,Unknown,0.0,0.006231793742119679,0.0
907,9,B0DVQWCBZL,Programa Punto De Venta Sistema,$690.00,4.3,0.0,https://www.amazon.com.mx/dp/B0DVQWCBZL,"https://images-na.ssl-images-amazon.com/images/I/51xSSE7pwlL._AC_UL900_SR900,600_.jpg",,MX,1,690.0,USD,$690.00,690.0,690.0,Premium ($100+),Good (4.0-4.4),No Reviews,Other,Programa Punto De Venta Sistema,Unknown,0.0,0.006231793742119679,0.0
