product_sk,asin,product_title,product_title_clean,product_version,product_category,product_url,product_photo
767,B0CTLLHMCK,"ESET HOME Security Premium 2025 | 1 dispositivo | 1 año | gestor de contraseñas, cifrado de datos, privacidad y seguridad del","ESET HOME Security Premium 2025 | 1 dispositivo | 1 año | gestor de contraseñas, cifrado de datos, privacidad y seguridad del",2025,Security/Antivirus,https://www.amazon.es/dp/B0CTLLHMCK,"https://images-eu.ssl-images-amazon.com/images/I/81O3d5X7sQL._AC_UL900_SR900,600_.jpg"
768,B0BG2YLVJ2,"NordVPN Estándar - 1 año de VPN y software de ciberseguridad - Bloquea malware, enlaces y anuncios maliciosos, protege tu inf","NordVPN Estándar - 1 año de VPN y software de ciberseguridad - Bloquea malware, enlaces y anuncios maliciosos, protege tu inf",Unknown,Security/Antivirus,https://www.amazon.es/dp/B0BG2YLVJ2,"https://images-eu.ssl-images-amazon.com/images/I/71BUAM-cmiL._AC_UL900_SR900,600_.jpg"
769,B0C4C3BWWK,Norton 360 Deluxe 2025|Antivírus 5 Dispositivos| 15 meses com renovação automática| Descarga digital,Norton 360 Deluxe 2025|Antivírus 5 Dispositivos| 15 meses com renovação automática| Descarga digital,2025,Security/Antivirus,https://www.amazon.es/dp/B0C4C3BWWK,"https://images-eu.ssl-images-amazon.com/images/I/61VHr0iO9aL._AC_UL900_SR900,600_.jpg"
770,B09SJ4NG8S,Kaspersky Password Manager | Sin límite de dispositivos | 1 Año | Windows/Mac/Android/iOS | Código de activación enviado por ,Kaspersky Password Manager | Sin límite de dispositivos | 1 Año | Windows/Mac/Android/iOS | Código de activación enviado por,Unknown,Security/Antivirus,https://www.amazon.es/dp/B09SJ4NG8S,"https://images-eu.ssl-images-amazon.com/images/I/61sBvP735JL._AC_UL900_SR900,600_.jpg"
771,B092F11W48,Avast Premium Security 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,Avast Premium Security 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,2025,Security/Antivirus,https://www.amazon.es/dp/B092F11W48,"https://images-eu.ssl-images-amazon.com/images/I/71F-btomuWL._AC_UL900_SR900,600_.jpg"
772,B07V9HTCWB,"Norton Antivirus Plus 2024 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, para PC ","Norton Antivirus Plus 2024 - Antivirus software para 1 Dispositivo y 1 año de suscripción con renovación automática, para PC",2024,Security/Antivirus,https://www.amazon.es/dp/B07V9HTCWB,"https://images-eu.ssl-images-amazon.com/images/I/7165tYpEDSL._AC_UL900_SR900,600_.jpg"
773,B092F4R1YY,AVG Ultimate 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,AVG Ultimate 2025 | Antivirus 10 Dispositivos | 1 Año | Descarga digital,2025,Security/Antivirus,https://www.amazon.es/dp/B092F4R1YY,"https://images-eu.ssl-images-amazon.com/images/I/61r1m-WVLJL._AC_UL900_SR900,600_.jpg"
774,B0B3R5PL2Y,Windows版 | Minecraft (マインクラフト): Java & Bedrock Edition | オンラインコード版,Windows版 | Minecraft (マインクラフト): Java & Bedrock Edition | オンラインコード版,Unknown,Operating System,https://www.amazon.co.jp/dp/B0B3R5PL2Y,"https://images-fe.ssl-images-amazon.com/images/I/81FnyvKZ8qL._AC_UL900_SR900,600_.jpg"
775,B0DFNMVW28,Microsoft Office Home 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,Microsoft Office Home 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFNMVW28,"https://images-fe.ssl-images-amazon.com/images/I/61VwvufdNwL._AC_UL900_SR900,600_.jpg"
776,B09VSXCY87,Windows 11 Home 日本語版,Windows 11 Home 日本語版,Unknown,Operating System,https://www.amazon.co.jp/dp/B09VSXCY87,"https://images-fe.ssl-images-amazon.com/images/I/51sCF26v3vL._AC_UL900_SR900,600_.jpg"
777,B0FH8WD3X3,[Steam] 「イクイノックス・セレブレーションパック:ゴールド」|オンラインコード版,[Steam] 「イクイノックス・セレブレーションパック:ゴールド」|オンラインコード版,Unknown,Other,https://www.amazon.co.jp/dp/B0FH8WD3X3,"https://images-fe.ssl-images-amazon.com/images/I/71xTlY84XkL._AC_UL900_SR900,600_.jpg"
778,B0DFNW466C,Microsoft Office Home & Business 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,Microsoft Office Home & Business 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFNW466C,"https://images-fe.ssl-images-amazon.com/images/I/61V+uuyBaYL._AC_UL900_SR900,600_.jpg"
779,B0CG5DC684,ソースネクスト ｜ ZERO ウイルスセキュリティ 1台版（無期限） ｜ ウイルス対策・セキュリティソフト ｜ Windows/Mac/Android/iOS対応,ソースネクスト ｜ ZERO ウイルスセキュリティ 1台版（無期限） ｜ ウイルス対策・セキュリティソフト ｜ Windows/Mac/Android/iOS対応,Unknown,Operating System,https://www.amazon.co.jp/dp/B0CG5DC684,"https://images-fe.ssl-images-amazon.com/images/I/71ALl8EsJCL._AC_UL900_SR900,600_.jpg"
780,B0FJLR63N8,ロード・エルメロイII世の冒険 10巻「星冠密議(2)」【書籍】,ロード・エルメロイII世の冒険 10巻「星冠密議(2)」【書籍】,Unknown,Other,https://www.amazon.co.jp/dp/B0FJLR63N8,"https://images-fe.ssl-images-amazon.com/images/I/51qKsUZb2BL._AC_UL900_SR900,600_.jpg"
781,B0FLNVDFKN,KEY anemoi 初回限定版,KEY anemoi 初回限定版,Unknown,Other,https://www.amazon.co.jp/dp/B0FLNVDFKN,"https://images-fe.ssl-images-amazon.com/images/I/61d5xnfl7AL._AC_UL900_SR900,600_.jpg"
782,B08P817H2J,"【DL版】【初期費用3,300円が無料 ※1契約者1回線/年に限り】IIJmioえらべるSIMカード エントリーパッケージ 月額利用(音声SIM/SMS)[ドコモ・au回線]・(データ/eSIM/プリペイド)[ドコモ回線]IM-B327","【DL版】【初期費用3,300円が無料 ※1契約者1回線/年に限り】IIJmioえらべるSIMカード エントリーパッケージ 月額利用(音声SIM/SMS)[ドコモ・au回線]・(データ/eSIM/プリペイド)[ドコモ回線]IM-B327",Unknown,Other,https://www.amazon.co.jp/dp/B08P817H2J,"https://images-fe.ssl-images-amazon.com/images/I/71oM-+aTnuL._AC_UL900_SR900,600_.jpg"
783,B07JZB1WJ8,マカフィー リブセーフ 3年用 [パッケージ版] Win/Mac/iOS/Android対応,マカフィー リブセーフ 3年用 [パッケージ版] Win/Mac/iOS/Android対応,Unknown,Operating System,https://www.amazon.co.jp/dp/B07JZB1WJ8,"https://images-fe.ssl-images-amazon.com/images/I/61b6ERzOfsL._AC_UL900_SR900,600_.jpg"
784,B0DFG6F3R9,Microsoft Office Home & Business 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,Microsoft Office Home & Business 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFG6F3R9,"https://images-fe.ssl-images-amazon.com/images/I/61q5nmTVJlL._AC_UL900_SR900,600_.jpg"
785,B0DFG3F9JB,Microsoft Office Home 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,Microsoft Office Home 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFG3F9JB,"https://images-fe.ssl-images-amazon.com/images/I/61e6AoQUGXL._AC_UL900_SR900,600_.jpg"
786,B0D72C7XXB,ファイナルファンタジーXIV コンプリートパック【新生エオルゼア~黄金のレガシー】【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可 |Win対応|ダウンロード版,ファイナルファンタジーXIV コンプリートパック【新生エオルゼア~黄金のレガシー】【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可 |Win対応|ダウンロード版,Unknown,Other,https://www.amazon.co.jp/dp/B0D72C7XXB,"https://images-fe.ssl-images-amazon.com/images/I/91Tpgps4uEL._AC_UL900_SR900,600_.jpg"
787,B08N5DRQFL,Xbox Game Pass Ultimate 1 ヶ月(Xbox Series X|S、Xbox One、Windows PC)|オンラインコード版,Xbox Game Pass Ultimate 1 ヶ月(Xbox Series X|S、Xbox One、Windows PC)|オンラインコード版,Unknown,Operating System,https://www.amazon.co.jp/dp/B08N5DRQFL,"https://images-fe.ssl-images-amazon.com/images/I/719PiIupVyL._AC_UL900_SR900,600_.jpg"
788,B09VSXGG5V,Windows 11 Pro 日本語版,Windows 11 Pro 日本語版,Unknown,Operating System,https://www.amazon.co.jp/dp/B09VSXGG5V,"https://images-fe.ssl-images-amazon.com/images/I/51JZSw4NNvL._AC_UL900_SR900,600_.jpg"
789,B0FH2MCPLS,東方錦上京 ～ Fossilized Wonders.,東方錦上京 ～ Fossilized Wonders.,Unknown,Operating System,https://www.amazon.co.jp/dp/B0FH2MCPLS,"https://images-fe.ssl-images-amazon.com/images/I/71ybSwQgH9L._AC_UL900_SR900,600_.jpg"
790,B0DZMJNPQX,Microsoft 365 Personal 1年版|オンラインコード版|Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),Microsoft 365 Personal 1年版|オンラインコード版|Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),Unknown,Office/Productivity,https://www.amazon.co.jp/dp/B0DZMJNPQX,"https://images-fe.ssl-images-amazon.com/images/I/71TCTrX3c4L._AC_UL900_SR900,600_.jpg"
791,B0814J98RB,ZERO ウイルスセキュリティ 1台 (最新)|ダウンロード版,ZERO ウイルスセキュリティ 1台 (最新)|ダウンロード版,Unknown,Other,https://www.amazon.co.jp/dp/B0814J98RB,"https://images-fe.ssl-images-amazon.com/images/I/71OucbqHOjL._AC_UL900_SR900,600_.jpg"
792,B08295D758,【ダウンロード版】契約事務手数料が無料になるmineoエントリーパッケージ docomo/au/SoftBankの3回線が選べる格安SIMカード,【ダウンロード版】契約事務手数料が無料になるmineoエントリーパッケージ docomo/au/SoftBankの3回線が選べる格安SIMカード,Unknown,Other,https://www.amazon.co.jp/dp/B08295D758,"https://images-fe.ssl-images-amazon.com/images/I/61p8jK6eLZL._AC_UL900_SR900,600_.jpg"
793,B0DFP8T4N5,Microsoft Excel 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,Microsoft Excel 2024(最新 永続版)|オンラインコード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFP8T4N5,"https://images-fe.ssl-images-amazon.com/images/I/51B4zLgdgyL._AC_UL900_SR900,600_.jpg"
794,B0BNQ7PKXB,ソースネクスト ｜ ZERO スーパーセキュリティ 1台用 特別版（Windows専用） ｜ ウイルス対策・セキュリティソフト ｜ Windows対応,ソースネクスト ｜ ZERO スーパーセキュリティ 1台用 特別版（Windows専用） ｜ ウイルス対策・セキュリティソフト ｜ Windows対応,Unknown,Operating System,https://www.amazon.co.jp/dp/B0BNQ7PKXB,"https://images-fe.ssl-images-amazon.com/images/I/71L8ieVxibL._AC_UL900_SR900,600_.jpg"
795,B0CY4QLG6R,ファイナルファンタジーXIV: 黄金のレガシー【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可|Win対応|オンラインコード版,ファイナルファンタジーXIV: 黄金のレガシー【Amazon.co.jp限定】オリジナル壁紙 ※有効期限切れのため入手不可・使用不可|Win対応|オンラインコード版,Unknown,Other,https://www.amazon.co.jp/dp/B0CY4QLG6R,"https://images-fe.ssl-images-amazon.com/images/I/91Hi2inQrZL._AC_UL900_SR900,600_.jpg"
796,B0DJVQMMP5,【新規対象キャンペーン】 Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版|オンラインコード版,【新規対象キャンペーン】 Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版|オンラインコード版,Unknown,Creative Software,https://www.amazon.co.jp/dp/B0DJVQMMP5,"https://images-fe.ssl-images-amazon.com/images/I/51Lme0BUX3L._AC_UL900_SR900,600_.jpg"
797,B00FOHQZPI,【Adobe公式】Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版 Win / Mac / iPad /アプリ 対応 | 動画 8K 4K ,【Adobe公式】Creative Cloud コンプリート 生成AI Firefly搭載 動画 / 写真 / イラスト 編集ソフト（最新）| 12ヵ月 | オンラインコード版 Win / Mac / iPad /アプリ 対応 | 動画 8K 4K,Unknown,Creative Software,https://www.amazon.co.jp/dp/B00FOHQZPI,"https://images-fe.ssl-images-amazon.com/images/I/61GwoofwKvL._AC_UL900_SR900,600_.jpg"
798,B0CN2D5SLJ,ESET HOME セキュリティ エッセンシャル| 5台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,ESET HOME セキュリティ エッセンシャル| 5台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,Unknown,Other,https://www.amazon.co.jp/dp/B0CN2D5SLJ,"https://images-fe.ssl-images-amazon.com/images/I/615-aH1-55L._AC_UL900_SR900,600_.jpg"
799,B0CGLRJV59,【自動更新】Microsoft 365 Personal AI機能搭載 1年版 サブスクリプション | Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),【自動更新】Microsoft 365 Personal AI機能搭載 1年版 サブスクリプション | Win/Mac/iPad|インストール台数無制限(同時使用可能台数5台),Unknown,Office/Productivity,https://www.amazon.co.jp/dp/B0CGLRJV59,"https://images-fe.ssl-images-amazon.com/images/I/718CwCj0m7L._AC_UL900_SR900,600_.jpg"
800,B0CN2QDWSC,ドラゴンクエストX　オンライン　オールインワンパッケージ　version 1-7 【購入特典】ゲーム内アイテム「黄金の花びら×10個」【Amazon.co.jp限定】ゲーム内で使える「超元気玉5個+ふくびき券10枚」が手に入るアイテムコード ※有効期,ドラゴンクエストX オンライン オールインワンパッケージ version 1-7 【購入特典】ゲーム内アイテム「黄金の花びら×10個」【Amazon.co.jp限定】ゲーム内で使える「超元気玉5個+ふくびき券10枚」が手に入るアイテムコード ※有効期,v1,Other,https://www.amazon.co.jp/dp/B0CN2QDWSC,"https://images-fe.ssl-images-amazon.com/images/I/71GbxbEFp2L._AC_UL900_SR900,600_.jpg"
801,B07K6MD61Y,【Amazon.co.jp限定】ノートン セキュリティ デラックス(最新版)|3台・月額版|サブスクリプション(定期更新)|iOS/Windows/Android/Macintosh対応【PC/スマホ対応】,【Amazon.co.jp限定】ノートン セキュリティ デラックス(最新版)|3台・月額版|サブスクリプション(定期更新)|iOS/Windows/Android/Macintosh対応【PC/スマホ対応】,Unknown,Operating System,https://www.amazon.co.jp/dp/B07K6MD61Y,"https://images-fe.ssl-images-amazon.com/images/I/619ZPoTtIsL._AC_UL900_SR900,600_.jpg"
802,B0FBG3DBFL,Office 2019 Home&Business｜カード版｜永続ライセンス｜Win11/10対応｜2台までインストール可｜手動認証（所要時間約5～10分）｜インストール手順をよくお読みください,Office 2019 Home&Business｜カード版｜永続ライセンス｜Win11/10対応｜2台までインストール可｜手動認証（所要時間約5～10分）｜インストール手順をよくお読みください,2019,Office/Productivity,https://www.amazon.co.jp/dp/B0FBG3DBFL,"https://images-fe.ssl-images-amazon.com/images/I/71E4Hb6niKL._AC_UL900_SR900,600_.jpg"
803,B0DFGDFPLZ,Microsoft Access 2024(最新 永続版)|カード版|Windows11、10|PC2台,Microsoft Access 2024(最新 永続版)|カード版|Windows11、10|PC2台,2024,Operating System,https://www.amazon.co.jp/dp/B0DFGDFPLZ,"https://images-fe.ssl-images-amazon.com/images/I/51jJHZee+bL._AC_UL900_SR900,600_.jpg"
804,B0CN2LYBZM,ESET HOME セキュリティ エッセンシャル(最新)| 1台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,ESET HOME セキュリティ エッセンシャル(最新)| 1台3年 |オンラインコード版|ウイルス対策|Win/Mac/Android対応|オンラインコード版,Unknown,Other,https://www.amazon.co.jp/dp/B0CN2LYBZM,"https://images-fe.ssl-images-amazon.com/images/I/61FoLFo2giL._AC_UL900_SR900,600_.jpg"
805,B0FBFKQSYR,【Adobe公式】Illustrator(イラストレーター) 生成AI Firefly搭載デザインソフト(最新)|12ヵ月| オンラインコード版 Win / Mac 対応 | イラスト ロゴ イラレ|オンラインコード版,【Adobe公式】Illustrator(イラストレーター) 生成AI Firefly搭載デザインソフト(最新)|12ヵ月| オンラインコード版 Win / Mac 対応 | イラスト ロゴ イラレ|オンラインコード版,Unknown,Creative Software,https://www.amazon.co.jp/dp/B0FBFKQSYR,"https://images-fe.ssl-images-amazon.com/images/I/41u6vQYLxlL._AC_UL900_SR900,600_.jpg"
806,B09LYNRVF5,AOSデータ AOSデータ ファイナルパソコン引越し Win11対応版 専用USBリンクケーブル付,AOSデータ AOSデータ ファイナルパソコン引越し Win11対応版 専用USBリンクケーブル付,Unknown,Operating System,https://www.amazon.co.jp/dp/B09LYNRVF5,"https://images-fe.ssl-images-amazon.com/images/I/61BwDSHwRHL._AC_UL900_SR900,600_.jpg"
807,B09GTZ2DQ6,ESET HOME セキュリティ エッセンシャル| 5台3年 |カード版|ウイルス対策|Win/Mac/Android対応,ESET HOME セキュリティ エッセンシャル| 5台3年 |カード版|ウイルス対策|Win/Mac/Android対応,Unknown,Other,https://www.amazon.co.jp/dp/B09GTZ2DQ6,"https://images-fe.ssl-images-amazon.com/images/I/61GsAtSqLdL._AC_UL900_SR900,600_.jpg"
808,B0CGLNK5CR,トレンドマイクロ ウイルスバスター トータルセキュリティ スタンダード 3年版 PKG,トレンドマイクロ ウイルスバスター トータルセキュリティ スタンダード 3年版 PKG,Unknown,Other,https://www.amazon.co.jp/dp/B0CGLNK5CR,"https://images-fe.ssl-images-amazon.com/images/I/71iN8YXeJrL._AC_UL900_SR900,600_.jpg"
809,B0CP8PRCS9,ソースネクスト ｜ Polaris Office｜ オフィスソフト ｜ Microsoft Office と高い 互換 性 Excel PowerPoint Word PDF Windows 対応 永続版|ダウンロード版,ソースネクスト ｜ Polaris Office｜ オフィスソフト ｜ Microsoft Office と高い 互換 性 Excel PowerPoint Word PDF Windows 対応 永続版|ダウンロード版,Unknown,Office/Productivity,https://www.amazon.co.jp/dp/B0CP8PRCS9,"https://images-fe.ssl-images-amazon.com/images/I/71TTI80OY1L._AC_UL900_SR900,600_.jpg"
810,B0DFFWF4JZ,Microsoft Excel 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,Microsoft Excel 2024(最新 永続版)|カード版|Windows11、10/mac対応|PC2台,2024,Office/Productivity,https://www.amazon.co.jp/dp/B0DFFWF4JZ,"https://images-fe.ssl-images-amazon.com/images/I/51acIaCpccL._AC_UL900_SR900,600_.jpg"
811,B0F4Q69SZG,【Windows11 Pro】 DSPライセンス日本語版(インストールUSB付),【Windows11 Pro】 DSPライセンス日本語版(インストールUSB付),Unknown,Operating System,https://www.amazon.co.jp/dp/B0F4Q69SZG,"https://images-fe.ssl-images-amazon.com/images/I/61YdIhjwT5L._AC_UL900_SR900,600_.jpg"
812,B09WHSYQBB,ダウンロード販売用 Windows 11 Home|オンラインコード版,ダウンロード販売用 Windows 11 Home|オンラインコード版,Unknown,Operating System,https://www.amazon.co.jp/dp/B09WHSYQBB,"https://images-fe.ssl-images-amazon.com/images/I/6178O81KLWL._AC_UL900_SR900,600_.jpg"
